t_id,vendor,buyer,prod_id,date_time,price,validated_by,status
25041019,yorkfieldfurnituredesignarch,ruby.reed,100828,45757.85639,298500,16660212,COMPLETED
25041101,imani.thomas,harper7,100528,45758.42242,2056000,72880343,COMPLETED
25041102,celine.irwin,valeheritagefund,100864,45758.46666,1253000,35242525,COMPLETED
25041103,greatlakesindustrialartsmuse,tariqinvests,100986,45758.47184,982000,72880343,COMPLETED
25041104,elliscollections,ashcroftcapital2,100058,45758.4941,139000,75941901,COMPLETED
25041105,nathan58,reina.reed,100941,45758.5153,1371000,23121126,COMPLETED
25041106,DominicHale,nora.desai,101150,45758.52594,393500,16498618,COMPLETED
25041107,walkercollections,abigail.bennett,100870,45758.53293,322500,35242525,COMPLETED
25041108,crosscapital2,windermeremuseumofmoderncraf,100481,45758.56832,871000,87658927,CANCELLED
25041109,zimmermancollections,sabrina.shah,100780,45758.58137,985000,87658927,REVERSED
25041110,vanecapital2,yasmin.roberts,100622,45758.63727,680500,45562918,COMPLETED
25041111,southbanktextilearchive,helvale7,100043,45758.65572,492500,72880343,COMPLETED
25041112,eastgatefolkartarchive,isaac.shah,100841,45758.65639,151500,42365420,COMPLETED
25041113,vanefamilyoffice,daniel.campbell,101047,45758.65978,998000,45562918,COMPLETED
25041114,leo.ortiz,noelle.palmer,101031,45758.67762,666000,87658927,COMPLETED
25041115,croth_alt,crosscapital2,101011,45758.68624,1134000,36058655,COMPLETED
25041116,khalil.kapoor,arcadialamauctions,101141,45758.69899,429500,87658927,COMPLETED
25041117,northbridgemuseumofmoderncra,harper7,100786,45758.79771,537000,36058655,COMPLETED
25041118,emilia.quinn,santiago.alvarez,100770,45758.82125,2434000,96187039,COMPLETED
25041119,georgia_elli,howardfineobjects,100725,45758.83358,2861000,75941901,COMPLETED
25041201,ashcroftcollection,vanefamilyoffice,100873,45759.39442,532000,96187039,COMPLETED
25041202,reina.rivera,julia.roberts,101244,45759.45058,1288000,96187039,COMPLETED
25041203,longfellowestatecollection,liucollections,100024,45759.73001,223500,,CANCELLED
25041204,georgia_elli,meridiancolemancollections,101099,45759.83264,986500,36058655,COMPLETED
25041301,castillocollections,selene78,100303,45760.40105,111000,96187039,COMPLETED
25041302,eastgatefolkartarchive,cassidy.ito,101116,45760.5127,190000,75941901,COMPLETED
25041303,psethi_family6,redcedarfolkartfoundation,100831,45760.60491,316500,96187039,COMPLETED
25041304,andersonartadvisory,vanefamilyoffice,100036,45760.62008,770500,35242525,COMPLETED
25041305,cassidy.ito,foundrybennettfineobjects,100669,45760.74729,526000,96187039,COMPLETED
25041401,rothartadvisory,keystonepatelfineobjects,101048,45761.35497,1004000,11220767,COMPLETED
25041402,crossventuresart,northbridgemuseumofmoderncra,100116,45761.37326,369000,45562918,COMPLETED
25041403,TheoKincaid,bobby,101103,45761.38446,1473000,77404927,COMPLETED
25041404,helval_hold6,windermerepublicartconservan,100603,45761.43172,1528000,72880343,COMPLETED
25041405,valecapital2,farah.vasquez,100755,45761.43429,1129000,77404927,COMPLETED
25041406,beatrice.kim,ronanA,100616,45761.45517,718000,16498618,COMPLETED
25041407,vanefamilyoffice,vanecapital2,100904,45761.53207,479000,72880343,COMPLETED
25041408,meridianmillercollections,zane.thomas,100111,45761.53336,628500,23121126,COMPLETED
25041409,ftran_westhave,vanefamilyoffice,101035,45761.61759,293000,72880343,COMPLETED
25041410,windermeredesignheritage_org,farah.vasquez,100979,45761.61814,522500,72880343,COMPLETED
25041411,celi_ster3,santiago.alvarez,100488,45761.63569,727500,87658927,COMPLETED
25041412,foundrybennettfineobjects,crossventuresart,101014,45761.66008,314000,12742361,COMPLETED
25041413,foundrybennettfineobjects,liucollections,100329,45761.67944,901500,23121126,COMPLETED
25041414,javier.hayes,psethi_family6,100962,45761.68174,372500,96187039,COMPLETED
25041415,croth_alt,rothartadvisory,100741,45761.70781,3318000,87658927,COMPLETED
25041416,croth_alt,mwexler_alt,101125,45761.77973,366500,96187039,COMPLETED
25041417,windermeredesignheritage_org,abigail.bennett,100891,45761.81825,492000,45562918,COMPLETED
25041418,ronanA,lucia.knight,101170,45761.86029,188000,45562918,COMPLETED
25041501,walkercollections,julia.roberts,101039,45762.33899,427500,16660212,COMPLETED
25041502,bishopheritagesales,walkercollections,100748,45762.39797,461500,72880343,COMPLETED
25041503,elmsteadculturalpreservation,daniel.ito,100934,45762.41008,1354000,96187039,COMPLETED
25041504,ari.turner,farah.vasquez,100798,45762.42345,1070000,35242525,COMPLETED
25041505,windermerepublicartconservan,castillocollections,100404,45762.43753,443000,72880343,COMPLETED
25041506,abigail.bennett,avane_alt,100895,45762.44964,2248000,35242525,COMPLETED
25041507,ashcroftcollection,vanecapital2,100371,45762.45057,444000,96187039,COMPLETED
25041508,GrantMercer,croth_alt,101183,45762.49801,168000,42365420,COMPLETED
25041509,castillocollections,HelenaVale,101181,45762.51733,569500,11220767,COMPLETED
25041510,foundryzimmermanfineobjects,fairmontmaritimeheritagemuse,100984,45762.52894,636000,12742361,COMPLETED
25041511,vanefamilyoffice,rosemontmuseumofmoderncraftd,100368,45762.56681,303000,87292197,COMPLETED
25041512,PriyaSethi,davisauctionpartners,101160,45762.58361,1957000,77404927,COMPLETED
25041513,kai.kaur,ari.turner,101180,45762.58976,330000,72880343,COMPLETED
25041514,ari.turner,ramirezauctionpartners,100343,45762.5908,117500,87292197,COMPLETED
25041515,lana.vasquez,malwex_hold3,101020,45762.59262,2298000,36058655,COMPLETED
25041516,aaron.olsen,TheoKincaid,100744,45762.59883,1526000,16498618,COMPLETED
25041517,dhale_family5,delilah.kim,101036,45762.62287,290000,72880343,COMPLETED
25041518,wexlercollection,aaron.olsen,100269,45762.63707,257000,90907400,COMPLETED
25041519,redcedarfolkartfoundation,nia.jensen,100367,45762.64992,148500,77404927,COMPLETED
25041520,jocelyn.huang,elmsteadculturalpreservation,100363,45762.67152,563000,23121126,COMPLETED
25041521,santiago.alvarez,castillocollections,100057,45762.67384,277000,77404927,COMPLETED
25041522,camila.park,tanglewoodfolkartarchive,100419,45762.69103,286500,16660212,COMPLETED
25041523,vanefamilyoffice,ashcroftcollection,100829,45762.70602,1497000,23121126,COMPLETED
25041524,ruby.reed,imani.thomas,101054,45762.80902,1883000,11220767,COMPLETED
25041525,gianna.young,augvane7,100185,45762.80936,1497000,35242525,COMPLETED
25041601,selene78,clara.ross,100874,45763.41601,353000,96187039,COMPLETED
25041602,abigail.morgan,davisauctionpartners,101104,45763.43289,385500,96187039,COMPLETED
25041603,lucia.knight,liucollections,100172,45763.4591,677000,12742361,COMPLETED
25041604,vanecapital2,rosemontmuseumofmoderncraftd,100990,45763.46532,338500,45562918,FAILED
25041605,southbankmaritimeheritagemus,GrantMercer,100370,45763.48328,184000,35242525,COMPLETED
25041606,mwexler_alt,southbanktextilearchive,101133,45763.48806,553500,87658927,COMPLETED
25041607,amir.saito_director,quarrylanecraftpreservations,100124,45763.48889,841500,77404927,CANCELLED
25041608,DominicHale,ari.turner,101025,45763.55089,509000,77404927,COMPLETED
25041609,ruby.reed,foundrybennettfineobjects,100908,45763.56501,1196000,72880343,COMPLETED
25041610,psethi_family6,malwex_hold3,100117,45763.56637,665500,11220767,COMPLETED
25041611,harper7,santiago.jordan,101084,45763.57557,337500,75941901,COMPLETED
25041612,emilia.cho,vivcross7,101198,45763.59542,1826000,23121126,COMPLETED
25041613,HelenaVale,andersonartadvisory,101112,45763.6085,309000,87658927,COMPLETED
25041614,castillocollections,arcadialamauctions,100201,45763.6228,346500,23121126,COMPLETED
25041615,eastgatefolkartarchive,lorenzo.xu,101149,45763.64948,1193000,35242525,COMPLETED
25041616,vivienne.cross,ftran_westhave,101082,45763.68757,750000,90907400,COMPLETED
25041617,orchardhousecommunityartsfou,isaac.shah,100435,45763.70446,995000,12742361,COMPLETED
25041618,wexlercollection,foundryxucollections,101087,45763.7053,611000,45562918,COMPLETED
25041619,orchardhousecommunityartsfou,renee.kim,100954,45763.7081,53200,35242525,COMPLETED
25041620,adamscollections,howardfineobjects,101013,45763.74648,1354000,96187039,COMPLETED
25041621,farahholdings1,foundrybennettfineobjects,100766,45763.8564,939500,36058655,COMPLETED
25041622,celine.irwin,farah.vasquez,100592,45763.86846,3294000,96187039,COMPLETED
25041701,HelenaVale,cassidy.ito,100350,45764.33491,238000,87658927,COMPLETED
25041702,windermerepublicartconservan,harper7,100315,45764.39282,740500,11220767,COMPLETED
25041703,rosemontmuseumofmoderncraftd,erook_family4,100127,45764.40031,121000,11220767,COMPLETED
25041704,ashlanddecorativeartsarchive,lana.vasquez,100753,45764.4236,1079000,96187039,COMPLETED
25041705,fairmontdesignheritagecenter,valecapital2,100698,45764.50981,1318000,16498618,COMPLETED
25041706,emilia.cho,keystoneandersonauctions,100623,45764.51198,4623000,72880343,COMPLETED
25041707,imani.thomas,andersonartadvisory,100355,45764.52575,467000,42365420,COMPLETED
25041708,kai.romero,liucollections,100497,45764.57753,543000,35242525,COMPLETED
25041709,rothcapital2,walkercollections,100573,45764.57999,782000,87658927,COMPLETED
25041710,elliscollections,blair.kaur,101062,45764.58169,1712000,42365420,COMPLETED
25041711,cassidy.ito,dhale_family5,100406,45764.59122,2377000,75941901,COMPLETED
25041712,bishopheritagesales,santiago.jordan,100742,45764.59236,1038000,90907400,COMPLETED
25041713,GrantMercer,DominicHale,100370,45764.7067,186500,,CANCELLED
25041714,leo.ortiz,ftran_westhave,100800,45764.71718,1523000,12742361,COMPLETED
25041715,nathan58,andersonartadvisory,100955,45764.71721,116000,96187039,COMPLETED
25041716,franklincollections,meridianmillercollections,101120,45764.74683,1783000,42365420,COMPLETED
25041801,vanefamilyoffice,emilia.cho,100972,45765.40512,927000,72880343,COMPLETED
25041802,ftran_westhave,santiago.jordan,101239,45765.40694,1658000,35242525,COMPLETED
25041803,meridianmillercollections,malik.johnson,100451,45765.43211,342000,96187039,COMPLETED
25041804,windermeremuseumofmoderncraf,wexlercapital2,101231,45765.43449,426000,16660212,COMPLETED
25041805,howardfineobjects,CelesteRoth,100277,45765.43622,139500,36058655,COMPLETED
25041806,vanecapital2,franklincollections,100441,45765.48416,477000,12742361,COMPLETED
25041807,crosscapital2,malwex_hold3,100882,45765.48949,958500,87292197,COMPLETED
25041808,wexlercollection,cassidy.mason,100096,45765.4916,368500,87658927,COMPLETED
25041809,whiteclifffolkartarchive,theo_kinc2,100147,45765.50043,761000,35242525,COMPLETED
25041810,ruby.reed,yorkfieldfurnituredesignarch,100826,45765.50235,592000,87658927,COMPLETED
25041811,blair.kaur,wexlercapital2,100145,45765.54236,341000,75941901,COMPLETED
25041812,elmsteadculturalpreservation,christian.walker,100251,45765.57311,254500,96187039,COMPLETED
25041813,vivienne.cross,vanefamilyoffice,101173,45765.59267,460500,75941901,COMPLETED
25041814,stoneheritagesales,emilia.quinn,100862,45765.60373,1008000,,PENDING
25041815,santiago.jordan,elliscollections,101145,45765.61266,396500,16660212,COMPLETED
25041816,harborlightmuseumofprintedar,beatrice.kim,100992,45765.62082,513000,90907400,COMPLETED
25041817,croth_alt,heritagerowceramicsmuseum,101169,45765.66281,420000,35242525,COMPLETED
25041818,elmsteadculturalmemoryprojec,eastgateindustrialartsmuseum,101080,45765.66576,936500,23121126,COMPLETED
25041819,tanglewoodfolkartarchive,gran_merc4,100358,45765.68747,86900,72880343,COMPLETED
25041820,AuggieVane,castillocollections,101199,45765.71631,595500,12742361,COMPLETED
25041821,nadia_whitmore,ari.turner,101215,45765.74475,784500,23121126,COMPLETED
25041822,wexlercollection,howellartadvisory,100610,45765.78874,280000,16498618,COMPLETED
25041901,quinn.cho,rothartadvisory,100799,45766.39397,465500,90907400,COMPLETED
25041902,davisauctionpartners,southbankmaritimeheritagemus,100896,45766.44803,241500,96187039,COMPLETED
25041903,blair.kaur,davisauctionpartners,100949,45766.46214,344000,36058655,COMPLETED
25041904,celine.kapoor,vivcross7,101140,45766.48628,462500,23121126,COMPLETED
25041905,leo.ortiz,farah.vasquez,101058,45766.55524,334500,87658927,COMPLETED
25041906,copperlinemuseumofphotograph,GrantMercer,100813,45766.55603,750500,36058655,COMPLETED
25041907,psethi_family6,augvan_hold1,100966,45766.61432,1210000,87292197,COMPLETED
25041908,arcadialamauctions,elliscollections,101097,45766.62987,3694000,,PENDING
25041909,rothartadvisory,gran_merc4,101235,45766.63632,114000,96187039,COMPLETED
25041910,vanecapital2,henry.franklin,100371,45766.67668,470000,,PENDING
25041911,wexlercapital2,wexlercollection,100894,45766.69635,1009000,72880343,COMPLETED
25041912,elmsteadculturalmemoryprojec,ashlandmuseumofprintedarts,100577,45766.7598,372500,,PENDING
25041913,oakhollowmuseumofappliedarts,nadia_whitmore,100539,45766.80985,616000,90907400,COMPLETED
25042001,imani.reed,ronash_hold5,101110,45767.46721,632500,87658927,COMPLETED
25042002,castillocollections,nathan58,100709,45767.4737,1160000,87292197,COMPLETED
25042003,aaron.olsen,stonefieldmaterialcultureins,101218,45767.51663,1470000,96187039,COMPLETED
25042004,farah.vasquez,fairmontmaritimeheritagemuse,100293,45767.61537,1958000,96187039,COMPLETED
25042005,ashcroftcollection,delilah.kim,100146,45767.6467,264000,16498618,COMPLETED
25042006,howellartadvisory,rosemontmuseumofmoderncraftd,100988,45767.71831,261000,72880343,COMPLETED
25042007,valecapital2,ftran_westhave,100391,45767.72839,521500,36058655,COMPLETED
25042008,malwex_hold3,wexlercollection,100461,45767.74961,550500,75941901,COMPLETED
25042009,aaron.olsen,liucollections,100218,45767.75372,452000,87658927,COMPLETED
25042101,keystoneandersonauctions,valentina.klein,101229,45768.36795,1008000,16660212,COMPLETED
25042102,ashcroftcollection,DominicHale,101066,45768.3885,1338000,16660212,COMPLETED
25042103,foundryzimmermanfineobjects,sabrina.shah,101009,45768.41002,360500,16660212,COMPLETED
25042104,zane.quinn,paola.santos,100958,45768.43354,541500,11220767,COMPLETED
25042105,emilia.cho,elea_rook7,101106,45768.45858,777500,75941901,COMPLETED
25042106,howardfineobjects,khalil.johnson,101234,45768.46296,283000,16498618,COMPLETED
25042107,windermeremuseumofmoderncraf,obexley_family3,100114,45768.50284,1333000,12742361,COMPLETED
25042108,pineharborrailwayhistorycent,crossventuresart,101217,45768.50861,1431000,87658927,COMPLETED
25042109,daniel.campbell,liam.martin,101016,45768.54127,673000,16660212,COMPLETED
25042110,malik.johnson,greatlakesindustrialartsmuse,100360,45768.54888,175500,36058655,COMPLETED
25042111,ronanA,copperlinemuseumofphotograph,100684,45768.55102,758000,16498618,COMPLETED
25042112,nadi_whit5,oakhollowmuseumofappliedarts,100044,45768.61559,164500,,PENDING
25042113,ashcroftcollection,mwexler_alt,100221,45768.61616,724000,,CANCELLED
25042114,wexlercollection,atlastaylorauctions,100188,45768.6184,1096000,16660212,COMPLETED
25042115,julia.roberts,clara.ross,100557,45768.6306,606000,87658927,COMPLETED
25042116,rothartadvisory,gmercer_family1,100947,45768.67858,276500,42365420,COMPLETED
25042117,gmercer_family1,vivienne.cross,100220,45768.71089,348500,45562918,COMPLETED
25042118,emilia.cho,rothartadvisory,101122,45768.72128,766500,11220767,COMPLETED
25042119,crossventuresart,psethi_family6,101185,45768.72245,502000,16498618,COMPLETED
25042120,ironwoodcraftpreservatio_org,lana.vasquez,100126,45768.72799,1583000,,PENDING
25042121,aldergrovefurnituredesignarc,ronashcroft7,101238,45768.74414,955000,12742361,CANCELLED
25042122,lana.vasquez,liucollections,100354,45768.74677,408500,23121126,COMPLETED
25042201,malwexler7,ashcroftcollection,101021,45769.36904,675500,23121126,COMPLETED
25042202,zane.quinn,celine.kapoor,101138,45769.46785,878000,75941901,COMPLETED
25042203,quinn.cho,howellartadvisory,100030,45769.48608,413500,75941901,COMPLETED
25042204,theo_kinc2,ashcroftcollection,100722,45769.4975,242500,90907400,REJECTED
25042205,chloe.shah,nia.sims,100634,45769.49859,541500,75941901,COMPLETED
25042206,harper.ellis,foundryzimmermanfineobjects,101227,45769.5117,153500,36058655,COMPLETED
25042207,peter.mason,henry.franklin,100785,45769.53034,346000,23121126,COMPLETED
25042208,windermeredesignheritage_org,quarrylanecraftpreservations,101200,45769.57193,945500,87658927,COMPLETED
25042209,ramirezauctionpartners,adamscollections,100405,45769.58574,143000,16660212,COMPLETED
25042210,bobby,GrantMercer,100215,45769.58807,434500,87292197,COMPLETED
25042211,windermerepublicartconservan,meridianmillercollections,100361,45769.60571,520000,,PENDING
25042212,wexlercapital2,farahholdings1,100259,45769.61318,791000,16660212,COMPLETED
25042213,martinheritagesales,cassidy.mason,101151,45769.62655,145000,87658927,COMPLETED
25042214,santiago.alvarez,nathan58,100164,45769.63813,319500,35242525,COMPLETED
25042215,nathan58,parkhurstpublicartconservanc,100209,45769.65613,953000,36058655,COMPLETED
25042216,vanefamilyoffice,foundrybennettfineobjects,101032,45769.66388,205500,23121126,COMPLETED
25042217,howellartadvisory,CelesteRoth,101015,45769.67913,898000,77404927,COMPLETED
25042218,kai.romero,southbankmaritimeheritagemus,101209,45769.7101,1574000,45562918,COMPLETED
25042219,cedarpointculturalmemoryproj,daniel.hall,100574,45769.74032,1186000,,PENDING
25042220,celine.kapoor,howellartadvisory,100170,45769.81404,361000,12742361,COMPLETED
25042301,westhavencraftpreservationso,renee.kim,100951,45770.58381,847500,72880343,REJECTED
25042302,adamscollections,vivcross7,100204,45770.59317,152500,,PENDING
25042303,emilia.sullivan_curator,vivcross7,100685,45770.70593,328000,,PENDING
25042304,atlaslamauctions,franklincollections,100944,45770.74791,554000,11220767,COMPLETED
25042401,sabrina.shah,ashlanddecorativeartsarchive,100241,45771.38001,720000,72880343,COMPLETED
25042402,foundryzimmermanfineobjects,crossventuresart,100319,45771.41705,129000,16498618,REVERSED
25042403,elias.zhang,psethi_family6,100702,45771.61971,559500,42365420,COMPLETED
25042404,zimmermancollections,meridiannorrisfineobjects,101175,45771.68417,1515000,,PENDING
25042405,tariqinvests,greatlakesindustrialartsmuse,100541,45771.68873,820000,87658927,COMPLETED
25042501,cassidy.mason,keystonepatelfineobjects,100618,45772.41117,602500,87292197,COMPLETED
25042502,ruby.reed,vanefamilyoffice,100828,45772.48294,300500,96187039,COMPLETED
25042503,serena.huang,yorkfieldfurnituredesignarch,100776,45772.49997,344500,35242525,COMPLETED
25042504,santiago.jordan,meridianhassancollections,100717,45772.74611,383000,,PENDING
25042601,camila.park,HelenaVale,100924,45773.46103,662000,87292197,REJECTED
25042602,meridiancolemancollections,aaron.olsen,101099,45773.51019,1006000,87658927,REJECTED
25042603,nadi_whit5,ashcroftcollection,100278,45773.84948,288500,,CANCELLED
25042701,noelle.lee,paola.santos,101152,45774.36352,844000,96187039,COMPLETED
25042702,noelle.lee,oakhollowmuseumofappliedarts,100973,45774.37725,421500,96187039,COMPLETED
25042703,darius.howell,santiago.alvarez,100902,45774.45208,1103000,77404927,COMPLETED
25042704,noelle.lee,caesar,100893,45774.5348,308500,87292197,COMPLETED
25042705,noelle.lee,windermeredesignheritage_org,100920,45774.65657,269000,16498618,COMPLETED
25042706,darius.howell,aiden.patel,100858,45774.82635,2414000,87658927,COMPLETED
25042801,nathan.hassan,erook_family4,100692,45775.6509,575500,,PENDING
25042802,tariqinvests,cassidy.mason,100262,45775.69594,268000,,PENDING
25042803,delilah.kim,brookfieldarchitecturalherit,100696,45775.82584,969500,,CANCELLED
25042901,jade.campbell,nathan58,100774,45776.5709,1111000,,PENDING
25042902,vanefamilyoffice,ronanA,100036,45776.57228,792000,,PENDING
25042903,hearthstonefolkartarchiv_org,adamscollections,100668,45776.574,44600,,PENDING
25042904,farah.vasquez,henry.franklin,100750,45776.61188,147500,42365420,FAILED
25042905,sabrina.shah,wexlercapital2,101009,45776.61853,399000,,PENDING
25042906,bobby,arcadialamauctions,101195,45776.6194,272000,,PENDING
25042907,southbankmaritimeheritagemus,ruby.reed,100896,45776.69376,238000,,PENDING
25042908,ronashcroft7,meridianmillercollections,100349,45776.72211,121000,,PENDING
25042909,vivian.reyes_finance,elmsteadculturalmemoryprojec,100943,45776.86331,711000,72880343,REJECTED
25043001,redcedarfolkartfoundation,howellartadvisory,101153,45777.38829,606000,11220767,COMPLETED
25043002,croth_alt,aaliyah.baker,101177,45777.41412,1052000,96187039,COMPLETED
25043003,HelenaVale,blair.kaur,101163,45777.50561,637500,77404927,COMPLETED
25043004,zane.thomas,walkercollections,101201,45777.50679,1936000,75941901,COMPLETED
25043005,valeheritagefund,fairmontmaritimeheritagemuse,101184,45777.53943,1547000,87292197,COMPLETED
25043006,crossventuresart,valecapital2,101205,45777.55278,3862000,87658927,COMPLETED
25043007,greatlakesindustrialartsmuse,rosemontdesignheritagecenter,101242,45777.61126,772500,77404927,COMPLETED
25043008,iris.knight,liucollections,101187,45777.61789,775000,75941901,COMPLETED
25043009,silvermarsharchitecturalheri,tariqinvests,100287,45777.64321,486500,,FAILED
25043010,elias.garcia,keystonepatelfineobjects,101154,45777.65976,1409000,23121126,COMPLETED
25043011,fairmontdesignheritagecenter,valecapital2,101247,45777.66319,1993000,45562918,COMPLETED
25043012,liucollections,ashcroftcapital2,101146,45777.68972,606000,11220767,COMPLETED
25043013,windermerepublicartconservan,crownyoungfineobjects,101248,45777.70894,161500,16498618,COMPLETED
25043014,DominicHale,vivian.vega,101190,45777.71968,607500,36058655,COMPLETED
