p_id;name;category;owned_by;est_value;status;phase;event;listed_at;is_relevant
101052;Machine Shop Sign — Group 3;INDUSTRIAL_OBJECT;ironwoodcraftpreservatio_org;380000;UNDER_REVIEW;4;25;2025-02-17;FALSE
101053;Mateo Voss, Cloud over the Foundry, 1825;PAINTING;keystonemillerauctions;195000;UNDER_REVIEW;4;25;2025-01-20;FALSE
101054;Camille Dawson, Salt Marsh at Dusk, lithograph, 1967;PRINT;imani.thomas;1414000;SOLD;4;25;2025-01-03;FALSE
101055;Historic Restaurant Sign — Group 6;HISTORIC_OBJECT;keira.nguyen;193000;UNDER_REVIEW;4;25;2025-01-26;FALSE
101056;Green Passage — Group 2;PAINTING;lorenzo.valdez;3507000;SOLD;4;25;2025-01-25;FALSE
101057;Cypress Observatory Press, Illustrated First Edition, 1791;RARE_BOOK;howellartadvisory;764000;SOLD;4;25;2025-02-02;FALSE
101058;Gabriel Caldwell, Study for Standing Form, 1953;DRAWING;farah.vasquez;332000;SOLD;4;25;2025-01-13;FALSE
101059;Harcourt Estate Processional Cross, c. 1778;RELIGIOUS_OBJECT;harper.hernandez;266000;SALE_PENDING;4;25;2025-01-11;FALSE
101060;Match-Worn Football Shirt — Group 4;SPORTS_MEMORABILIA;chloe.edwards;317000;RESERVED;4;25;2025-01-09;FALSE
101061;Amara Alvarez, Study for Factory Window, 1858;DRAWING;elea_rook7;2460000;SOLD;4;25;2025-01-18;FALSE
101062;Signed Tournament Racket — Group 5;SPORTS_MEMORABILIA;blair.kaur;1613000;SOLD;4;25;2025-02-13;FALSE
101063;Screen-Used Market Morning Prop, 1936;FILM_PROP;longfellowestatecollection;467000;AVAILABLE;4;25;2025-01-21;FALSE
101064;Modernist Writing Desk — Group 5;FURNITURE;stonefieldpublicartconservan;161000;AVAILABLE;4;25;2025-01-16;FALSE
101065;Screen-Used Hero Prop — Group 4;FILM_PROP;nadia_whitmore;386000;SOLD;4;25;2025-01-03;FALSE
101066;Early Television Camera — Group 2;FILM_AND_MEDIA;DominicHale;1365000;SOLD;4;25;2025-02-13;FALSE
101067;Cypress Observatory Control Panel, 1963;INDUSTRIAL_OBJECT;tessa.lee;1343000;SOLD;4;25;2025-01-22;FALSE
101068;Historic Shopfront Sign — Group 2;ARCHITECTURAL_ELEMENT;choiartadvisory;599000;SOLD;4;25;2025-01-28;FALSE
101069;Evening at the Quarry — Group 3;PAINTING;abigail.morgan;1078000;AVAILABLE;4;25;2025-01-09;FALSE
101070;Red Bridge — Group 2;PAINTING;brookfieldhistorichousefound;480000;SOLD;4;25;2025-01-15;FALSE
101071;River Bend Study;DRAWING;wexlercapital2;385000;SOLD;4;25;2025-01-22;FALSE
101072;Baltimore Photographic Album;PHOTOGRAPH;hana.dubois;144000;UNDER_REVIEW;4;25;2025-02-02;FALSE
101073;Oakland Championship Match-Worn Jersey, 1945;SPORTS_MEMORABILIA;nadia_whitmore;680000;SOLD;4;25;2025-01-25;FALSE
101074;Victorian Mourning Brooch — Group 4;JEWELRY;blair.kaur;587000;SOLD;4;25;2025-01-17;FALSE
101075;Signed First Edition — Group 6;RARE_BOOK;TheoKincaid;1396000;SOLD;4;25;2025-01-10;FALSE
101076;Ansel Foster Couture Evening Coat, 1912;FASHION;howellartadvisory;358000;SOLD;4;25;2025-01-09;FALSE
101077;Railway Engineering Map — Group 2;MAP;avane_alt;246000;SOLD;4;25;2025-02-04;FALSE
101078;Priya Ingram, Study for Winter Garden, 1989;DRAWING;beatrice.kim;741000;SOLD;4;25;2025-02-28;FALSE
101079;New Orleans Championship Match-Worn Jersey, 2010;SPORTS_MEMORABILIA;nathan58;258000;SOLD;4;25;2025-01-20;FALSE
101080;North Coast Railway Archive, 1873–1903;ARCHIVAL_COLLECTION;eastgateindustrialartsmuseum;1072000;SOLD;4;25;2025-02-15;FALSE
101081;Mara Saito Art Glass Panel, 1911;GLASS;windermeredesignheritagecent;464000;RESERVED;4;25;2025-01-04;FALSE
101082;Market Morning — Group 2;PAINTING;ftran_westhave;733000;SOLD;4;25;2025-02-13;FALSE
101083;Orion Press Press, Illustrated First Edition, 2000;RARE_BOOK;emilia.sullivan_curator;449000;UNDER_REVIEW;4;25;2025-01-30;FALSE
101084;Industrial Design Radio — Group 3;DESIGN_OBJECT;santiago.jordan;328000;SOLD;4;25;2025-02-13;FALSE
101085;Night Tram Sculpture;SCULPTURE;omar.owens;550000;UNDER_REVIEW;4;25;2025-01-21;FALSE
101086;Harcourt Estate Control Panel, 1911;INDUSTRIAL_OBJECT;wexlercapital2;490000;SOLD;4;25;2025-01-12;FALSE
101087;Screen-Used Red Bridge Prop, 2010;FILM_PROP;foundryxucollections;626000;SOLD;4;25;2025-01-27;FALSE
101088;Screen-Used Three Cypress Trees Prop, 1996;FILM_PROP;liucollections;306000;SOLD;4;25;2025-01-23;FALSE
101089;Coastal Light — Group 2;PAINTING;nadia_whitmore;1346000;SOLD;4;25;2025-02-13;FALSE
101090;Imani Havel, Three Cypress Trees, bronze, 1943;SCULPTURE;nathan.hassan;960000;SOLD;4;25;2025-01-03;FALSE
101091;Elena Vale, Study for Signal Field, 2007;DRAWING;ruby.reed;271000;SOLD;4;25;2025-01-04;FALSE
101092;Priya Foster Couture Evening Coat, 1997;FASHION;georgia.park;419000;UNDER_REVIEW;4;25;2025-01-20;FALSE
101093;Signed First Edition — Group 7;RARE_BOOK;lorenzo.valdez;1368000;SOLD;4;25;2025-01-07;FALSE
101094;Seattle Championship Match-Worn Jersey, 1978;SPORTS_MEMORABILIA;meridianmillercollections;1242000;SOLD;4;25;2025-02-25;FALSE
101095;Felix Ito Couture Evening Coat, 1975;FASHION;avane_alt;1405000;SOLD;4;25;2025-02-28;FALSE
101096;Riverside Theatre Material Culture Collection, 1972–1997;COLLECTION;silvermarsharchitecturalheri;356000;UNDER_REVIEW;4;25;2025-02-02;FALSE
101097;Rowan Roth, The Long Platform, bronze, 1939;SCULPTURE;arcadialamauctions;3459000;SALE_PENDING;4;25;2025-02-04;FALSE
101098;Telecommunications Switching Unit — Group 4;TECHNOLOGY;vivienne.cross;438000;SOLD;4;25;2025-01-28;FALSE
101099;Mara Havel Tour Outfit and Backstage Passes, 2011;MUSIC_MEMORABILIA;meridiancolemancollections;930000;AVAILABLE;4;25;2025-01-30;FALSE
101100;Cypress Observatory Processional Cross, c. 1842;RELIGIOUS_OBJECT;ashlandmuseumofprintedarts;203000;RESERVED;4;25;2025-01-01;FALSE
101101;Gabriel Ito Concert Violin, 1811;MUSICAL_INSTRUMENT;rosemonthistoricalsociety;2975000;SOLD;4;25;2025-04-14;FALSE
101102;Granite Bay Film Society Computing Prototype, 1990;TECHNOLOGY;nathan.hassan;895000;SOLD;4;25;2025-03-18;FALSE
101103;Festival Mask with 1981 Collection Notes;ETHNOGRAPHIC_OBJECT;bobby;1337000;SOLD;4;25;2025-03-27;FALSE
101104;Composer’s Working Notebook — Group 3;MANUSCRIPT;davisauctionpartners;377000;SOLD;4;25;2025-04-10;FALSE
101105;Nadia Alvarez Couture Evening Coat, 2011;FASHION;imani.thomas;1315000;SOLD;4;25;2025-03-23;FALSE
101106;Standing Form Print;PRINT;elea_rook7;758000;SOLD;4;25;2025-04-13;FALSE
101107;Detroit Railway Carriage Panel, 1891;TRANSPORTATION;PriyaSethi;361000;SALE_PENDING;4;25;2025-03-22;FALSE
101108;Match-Worn Football Shirt — Group 5;SPORTS_MEMORABILIA;heritagerowceramicsmuseum;210000;SOLD;4;25;2025-03-24;FALSE
101109;Handwoven Wall Textile — Group 6;TEXTILE;cole.thomas_director;233000;UNDER_REVIEW;4;25;2025-03-09;FALSE
101110;Evening at the Quarry Sculpture;SCULPTURE;ronash_hold5;593000;SOLD;4;25;2025-04-18;FALSE
101111;Celia Serrat Exhibition Lamp Prototype, 1941;DESIGN_OBJECT;oakhollowmuseumofappliedarts;141000;SOLD;4;25;2025-03-30;FALSE
101112;House at Low Tide Print;PRINT;andersonartadvisory;270000;SOLD;4;25;2025-04-15;FALSE
101113;Arthur Dawson, Factory Window, 1867;PAINTING;paola.santos;3380000;SOLD;4;25;2025-03-27;FALSE
101114;North Coast Railway Control Panel, 1922;INDUSTRIAL_OBJECT;georgia.park;139000;SUBMITTED;4;25;2025-04-26;FALSE
101115;Fantasy Film Sword Prop — Group 4;FILM_PROP;ruby.reed;542000;SOLD;4;25;2025-03-09;FALSE
101116;Orion Press Ceremonial Presentation Object, 1799;HISTORIC_OBJECT;cassidy.ito;192000;SOLD;4;25;2025-04-09;FALSE
101117;Cypress Observatory Stained-Glass Window, 1844;ARCHITECTURAL_ELEMENT;ari.turner;968000;SOLD;4;25;2025-03-15;FALSE
101118;Iris Ortega, Green Passage, lithograph, 2007;PRINT;windermeremuseumofmoderncraf;184000;SOLD;4;25;2025-03-26;FALSE
101119;Public Transit Destination Sign — Group 4;TRANSPORTATION;jade.campbell;1399000;SOLD;4;25;2025-03-25;FALSE
101120;Match-Worn Football Shirt — Group 6;SPORTS_MEMORABILIA;meridianmillercollections;1879000;SOLD;4;25;2025-03-11;FALSE
101121;Orion Press Computing Prototype, 1979;TECHNOLOGY;quinn.cho;241000;REJECTED;4;25;2025-03-07;FALSE
101122;Granite Bay Film Society Material Culture Collection, 1851–1876;COLLECTION;rothartadvisory;756000;SOLD;4;25;2025-04-19;FALSE
101123;Bay City Foundry Press, Illustrated First Edition, 1877;RARE_BOOK;GrantMercer;244000;SOLD;4;25;2025-03-17;FALSE
101124;Blue Room with Fig Tree Study;DRAWING;crossventuresart;587000;SOLD;4;25;2025-03-16;FALSE
101125;Brass Surveying Transit — Group 3;SCIENTIFIC_INSTRUMENT;mwexler_alt;390000;SOLD;4;25;2025-04-05;FALSE
101126;Winter Garden — Group 4;PAINTING;harborlightdecorativeartsarc;258000;UNDER_REVIEW;4;25;2025-03-11;FALSE
101127;Green Passage — Group 3;PAINTING;farah.stone;271000;UNDER_REVIEW;4;25;2025-03-07;FALSE
101128;Elena Ito, Green Passage, 1897;PAINTING;norrisfineobjects;366000;UNDER_REVIEW;4;25;2025-04-03;FALSE
101129;Gabriel Mercer Tour Outfit and Backstage Passes, 1952;MUSIC_MEMORABILIA;hana.dubois;168000;SUBMITTED;4;25;2025-04-21;FALSE
101130;Early Personal Computer — Group 5;TECHNOLOGY;santiago.monroe;834000;SOLD;4;25;2025-04-27;FALSE
101131;Journal of the Detroit Expedition, 1788–1790;MANUSCRIPT;celine.palmer;595000;SOLD;4;25;2025-03-23;FALSE
101132;Noelle Ingram Art Glass Panel, 1756;GLASS;brookfieldhistorichousefound;167000;SOLD;4;25;2025-03-10;FALSE
101133;Valentina Serrat, Salt Marsh at Dusk, lithograph, 1935;PRINT;southbanktextilearchive;550000;SOLD;4;25;2025-04-06;FALSE
101134;Excavated Ceramic Vessel with Field Archive, c. 255;ARCHAEOLOGICAL_OBJECT;hana.dubois;1177000;SOLD;4;25;2025-03-25;FALSE
101135;Arthur Cole Tour Outfit and Backstage Passes, 1962;MUSIC_MEMORABILIA;foundryxufineobjects;1140000;SOLD;4;25;2025-04-06;FALSE
101136;Carved Stone Door Surround — Group 3;ARCHITECTURAL_ELEMENT;chloe.wilson;1314000;SOLD;4;25;2025-03-28;FALSE
101137;Noelle Bennett Tour Outfit and Backstage Passes, 1969;MUSIC_MEMORABILIA;farah.stone;720000;SOLD;4;25;2025-03-07;FALSE
101138;Historic Motorcycle — Group 4;TRANSPORTATION;celine.kapoor;915000;SOLD;4;25;2025-03-29;FALSE
101139;Screen-Used Hero Prop — Group 5;FILM_PROP;southbankmaterialcultureinst;1064000;SOLD;4;25;2025-04-26;FALSE
101140;Art Nouveau Pendant — Group 5;JEWELRY;vivcross7;446000;SOLD;4;25;2025-04-14;FALSE
101141;Arthur Ellis, Oakland at Night, 1996;PHOTOGRAPH;arcadialamauctions;387000;SOLD;4;25;2025-04-07;FALSE
101142;Bay City Foundry Press, Illustrated First Edition, 1966;RARE_BOOK;augvan_hold1;528000;SOLD;4;25;2025-03-19;FALSE
101143;Cloud over the Foundry — Group 2;PAINTING;gianna.jensen;1224000;SOLD;4;25;2025-03-28;FALSE
101144;Historic Restaurant Sign — Group 7;HISTORIC_OBJECT;helval_hold6;247000;SOLD;4;25;2025-03-01;FALSE
101145;Amara Kapoor, Coastal Light, 1991;PAINTING;elliscollections;421000;SOLD;4;25;2025-04-16;FALSE
101146;Victorian Era Monocle — Group 4;HISTORIC_OBJECT;ashcroftcapital2;544000;SOLD;4;25;2025-04-25;FALSE
101147;Rowan Ito, Blue Room with Fig Tree, 1979;PAINTING;naomi.reyes;721000;SOLD;4;25;2025-03-04;FALSE
101148;Foundry Pressure Gauge — Group 3;INDUSTRIAL_OBJECT;nadia_whitmore;69000;SOLD;4;25;2025-04-04;FALSE
101149;Chicago Railway Carriage Panel, 2012;TRANSPORTATION;lorenzo.xu;1124000;SOLD;4;25;2025-04-12;FALSE
101150;Walnut Reading Chair — Group 8;FURNITURE;nora.desai;371000;SOLD;4;25;2025-03-14;FALSE
101151;Elias Ellis, Seattle at Night, 1854;PHOTOGRAPH;cassidy.mason;135000;SOLD;4;25;2025-04-03;FALSE
101152;Lucien Cole, Signal Field, 1815;PAINTING;paola.santos;793000;SOLD;4;25;2025-03-08;FALSE
101153;Screen-Used Black Orchard Prop, 1940;FILM_PROP;howellartadvisory;549000;SOLD;4;25;2025-04-25;FALSE
101154;The Reading Room — Group 3;PAINTING;keystonepatelfineobjects;1390000;SOLD;4;25;2025-04-28;FALSE
101155;Amara Novak Tour Outfit and Backstage Passes, 1968;MUSIC_MEMORABILIA;gmercer_family1;507000;SOLD;4;25;2025-03-04;FALSE
101156;Gabriel Mercer, Factory Window, bronze, 1815;SCULPTURE;crosscapital2;3425000;SOLD;4;25;2025-03-20;FALSE
101157;Theo Voss, Salt Marsh at Dusk, lithograph, 1874;PRINT;meridianmillercollections;144000;SOLD;4;25;2025-04-03;FALSE
101158;River Bend Sculpture;SCULPTURE;psethi_family6;1670000;SOLD;4;25;2025-03-01;FALSE
101159;Valentina Ferrand Studio Ceramic Vessel Set, 1785;CERAMIC;vcross_alt;334000;SOLD;4;25;2025-03-03;FALSE
101160;Journal of the New York Expedition, 1879–1881;MANUSCRIPT;davisauctionpartners;1864000;SOLD;4;25;2025-03-20;FALSE
101161;Theatre Lobby Bench — Group 5;FURNITURE;chloe.singh;169000;SUBMITTED;4;25;2025-04-23;FALSE
101162;Science-Fiction Helmet Prop — Group 4;FILM_PROP;vivian.reyes_finance;578000;UNDER_REVIEW;4;25;2025-03-26;FALSE
101163;Orchard Interior — Group 2;PAINTING;blair.kaur;575000;SOLD;4;25;2025-04-29;FALSE
101164;Felix Ellis, Orchard Interior, 1957;PAINTING;zimmermancollections;943000;SOLD;4;25;2025-04-15;FALSE
101165;Victorian Era Monocle — Group 5;HISTORIC_OBJECT;westhavencraftpreservationso;775000;SOLD;4;25;2025-03-25;FALSE
101166;Local Club Memorabilia Collection — Group 2;COLLECTION;davisauctionpartners;579000;SOLD;4;25;2025-03-26;FALSE
101167;Amara Maren Couture Evening Coat, 1999;FASHION;ashcroftcapital2;3336000;SOLD;4;25;2025-03-08;FALSE
101168;Camille Ito, Three Cypress Trees, bronze, 1793;SCULPTURE;lorenzo.ellis;1556000;SOLD;4;25;2025-03-14;FALSE
101169;Mara Ingram Couture Evening Coat, 1922;FASHION;heritagerowceramicsmuseum;404000;SOLD;4;25;2025-04-16;FALSE
101170;Film Festival Print — Group 2;FILM_AND_MEDIA;lucia.knight;199000;SOLD;4;25;2025-03-23;FALSE
101171;Gold and Enamel Memorial Brooch, c. 1884;JEWELRY;DominicHale;1339000;SOLD;4;25;2025-03-17;FALSE
101172;Baltimore Botanical Specimen Collection, 1906;NATURAL_HISTORY;ashcroftcollection;192000;SOLD;4;25;2025-03-12;FALSE
101173;Gabriel Hart Studio Ceramic Vessel Set, 1835;CERAMIC;vanefamilyoffice;438000;SOLD;4;25;2025-04-01;FALSE
101174;Signed Recording Contract — Group 3;MUSIC_MEMORABILIA;caesar;229000;SOLD;4;25;2025-03-19;FALSE
101175;Annotated Poetry Volume — Group 4;RARE_BOOK;zimmermancollections;1495000;SALE_PENDING;4;25;2025-04-01;FALSE
101176;Amara Roth, The Reading Room, 1883;PAINTING;southbanktextilearchive;240000;SOLD;4;25;2025-03-11;FALSE
101177;Championship Boxing Gloves — Group 5;SPORTS_MEMORABILIA;aaliyah.baker;1078000;SOLD;4;25;2025-04-22;FALSE
101178;Mosaic Interior Panel — Group 5;ARCHITECTURAL_ELEMENT;ari.turner;412000;SOLD;4;25;2025-03-29;FALSE
101179;Rowan Ortega, Factory Window, bronze, 1874;SCULPTURE;northbridgemuseumofmoderncra;857000;SOLD;4;25;2025-03-04;FALSE
101180;Vintage Racing Car Body — Group 2;TRANSPORTATION;ari.turner;311000;SOLD;4;25;2025-04-07;FALSE
101181;Amina Kapoor, The Reading Room, 1925;PAINTING;HelenaVale;619000;SOLD;4;25;2025-04-02;FALSE
101182;Excavated Ceramic Vessel with Field Archive, c. 269;ARCHAEOLOGICAL_OBJECT;harborlightdecorativeartsarc;632000;SALE_PENDING;4;25;2025-03-07;FALSE
101183;Ansel Ferrand, Philadelphia at Night, 1982;PHOTOGRAPH;croth_alt;164000;SOLD;4;25;2025-03-15;FALSE
101184;Celia Morrow Exhibition Lamp Prototype, 1951;DESIGN_OBJECT;fairmontmaritimeheritagemuse;1420000;SOLD;4;25;2025-04-30;FALSE
101185;Priya Alvarez Exhibition Lamp Prototype, 1977;DESIGN_OBJECT;psethi_family6;568000;SOLD;4;25;2025-04-15;FALSE
101186;Historic Shopfront Sign — Group 3;ARCHITECTURAL_ELEMENT;sofia.rivera;991000;SOLD;4;25;2025-04-05;FALSE
101187;Ansel Saito Tour Outfit and Backstage Passes, 1996;MUSIC_MEMORABILIA;liucollections;684000;SOLD;4;25;2025-04-23;FALSE
101188;Amara Ito Couture Evening Coat, 1958;FASHION;farah.stone;498000;UNDER_REVIEW;4;25;2025-04-04;FALSE
101189;Nadia Roth, New York at Night, 2011;PHOTOGRAPH;highlandartistslegacytru_org;652000;SOLD;4;25;2025-04-27;FALSE
101190;Screen-Used Signal Field Prop, 1991;FILM_PROP;vivian.vega;589000;SOLD;4;25;2025-04-29;FALSE
101191;Studio Ceramic Vessel Set — Group 15;CERAMIC;malwexler7;456000;SOLD;4;25;2025-03-05;FALSE
101192;Local Club Memorabilia Collection — Group 3;COLLECTION;windermeredesignheritagecent;448000;UNDER_REVIEW;4;25;2025-03-28;FALSE
101193;Excavated Architectural Fragment — Group 2;ARCHAEOLOGICAL_OBJECT;dhale_family5;323000;SOLD;4;25;2025-03-05;FALSE
101194;Priya Morrow, After the Storm, bronze, 1761;SCULPTURE;isabel.carter;604000;SOLD;4;25;2025-03-15;FALSE
101195;Foundry Pressure Gauge — Group 4;INDUSTRIAL_OBJECT;bobby;210000;SALE_PENDING;4;25;2025-03-30;FALSE
101196;Handwoven Wall Textile — Group 7;TEXTILE;isaac.shah;263000;SOLD;4;25;2025-03-08;FALSE
101197;Chicago Championship Match-Worn Jersey, 1937;SPORTS_MEMORABILIA;yara.diaz;1396000;SOLD;4;25;2025-04-13;FALSE
101198;Historic Concert Cello — Group 7;MUSICAL_INSTRUMENT;vivcross7;1694000;SOLD;4;25;2025-03-09;FALSE
101199;Camille Morrow Tour Outfit and Backstage Passes, 2000;MUSIC_MEMORABILIA;castillocollections;560000;SOLD;4;25;2025-04-05;FALSE
101200;Mercury Records Computing Prototype, 1986;TECHNOLOGY;quarrylanecraftpreservations;991000;SOLD;4;25;2025-04-08;FALSE
101201;Rowan Roth, Richmond at Night, 1949;PHOTOGRAPH;walkercollections;1664000;SOLD;4;25;2025-04-22;FALSE
101202;North Coast Railway Ceremonial Presentation Object, 1965;HISTORIC_OBJECT;silvermarsharchitecturalheri;290000;UNDER_REVIEW;4;25;2025-03-21;FALSE
101203;Political Campaign Banner — Group 3;HISTORIC_OBJECT;ronanA;744000;SOLD;4;25;2025-03-29;FALSE
101204;Westhaven Works Stained-Glass Window, 1804;ARCHITECTURAL_ELEMENT;hana.dubois;621000;SOLD;4;25;2025-03-19;FALSE
101205;Mineral Specimen Cabinet — Group 2;NATURAL_HISTORY;valecapital2;3490000;SOLD;4;25;2025-04-26;FALSE
101206;Harcourt Estate Computing Prototype, 1953;TECHNOLOGY;yara.shah;2325000;SOLD;4;25;2025-03-24;FALSE
101207;Signed Recording Contract — Group 4;MUSIC_MEMORABILIA;vcross_alt;420000;SOLD;4;25;2025-03-11;FALSE
101208;Elias Bennett, Study for Red Bridge, 1879;DRAWING;quinn.campbell;163000;SOLD;4;25;2025-03-27;FALSE
101209;Factory Time Clock — Group 2;INDUSTRIAL_OBJECT;southbankmaritimeheritagemus;1580000;SOLD;4;25;2025-04-07;FALSE
101210;Mara Morrow, Austin at Night, 1958;PHOTOGRAPH;atlascolemanadvisory;106000;UNDER_REVIEW;4;25;2025-04-02;FALSE
101211;Rafael Saito, Savannah at Night, 1932;PHOTOGRAPH;silvermarsharchitecturalheri;694000;SOLD;4;25;2025-04-16;FALSE
101212;Early Personal Computer — Group 6;TECHNOLOGY;georgia.park;2323000;SOLD;4;25;2025-03-21;FALSE
101213;Cypress Observatory Stained-Glass Window, 1926;ARCHITECTURAL_ELEMENT;farah.vasquez;403000;SOLD;4;25;2025-03-16;FALSE
101214;Screen-Used Orchard Interior Prop, 2003;FILM_PROP;harborlightdecorativeartsarc;218000;UNDER_REVIEW;4;25;2025-03-02;FALSE
101215;Meridian Studio Material Culture Collection, 1965–1990;COLLECTION;ari.turner;795000;SOLD;4;25;2025-04-13;FALSE
101216;Exploration Journal — Group 4;MANUSCRIPT;ironwoodcraftpreservationsoc;1080000;SOLD;4;25;2025-04-08;FALSE
101217;Machine Shop Sign — Group 4;INDUSTRIAL_OBJECT;crossventuresart;1348000;SOLD;4;25;2025-03-25;FALSE
101218;Green Passage — Group 4;PAINTING;stonefieldmaterialcultureins;1442000;SOLD;4;25;2025-04-08;FALSE
101219;Amina Rivera Art Glass Panel, 2014;GLASS;harborlightdecorativeartsarc;1182000;SOLD;4;25;2025-04-27;FALSE
101220;Samuel Ferrand, After the Storm, bronze, 2001;SCULPTURE;northbridgemuseumofmoderncra;986000;SOLD;4;25;2025-03-23;FALSE
101221;Annotated Production Script, 2015;FILM_AND_MEDIA;psethi_family6;2047000;SOLD;4;25;2025-03-14;FALSE
101222;Felix Serrat, Night Tram, lithograph, 1973;PRINT;aaliyah.baker;253000;SOLD;4;25;2025-03-31;FALSE
101223;Annotated Travel Diary — Group 5;MANUSCRIPT;farah.stone;234000;UNDER_REVIEW;4;25;2025-03-17;FALSE
101224;Noelle Saito, Study for a Procession, bronze, 1944;SCULPTURE;alejandro.walker;1584000;SOLD;4;25;2025-04-09;FALSE
101225;Modular Chair Prototype — Group 4;DESIGN_OBJECT;nadi_whit5;71000;SOLD;4;25;2025-03-09;FALSE
101226;Survey Map of Santa Clara, 1948;MAP;eastgaterailwayhistorycenter;889000;SOLD;4;25;2025-03-09;FALSE
101227;Marionette Theatre Figures — Group 3;THEATRE_OBJECT;foundryzimmermanfineobjects;137000;SOLD;4;25;2025-04-03;FALSE
101228;St. Elian Parish Control Panel, 1907;INDUSTRIAL_OBJECT;elenacollector1;713000;SOLD;4;25;2025-03-21;FALSE
101229;Mercury Records Processional Cross, c. 2010;RELIGIOUS_OBJECT;valentina.klein;1009000;SOLD;4;25;2025-04-10;FALSE
101230;Studio Ceramic Collection — Group 7;COLLECTION;stonefieldhistorichousefound;678000;SOLD;4;25;2025-04-21;FALSE
101231;Harcourt Estate Computing Prototype, 1992;TECHNOLOGY;wexlercapital2;401000;SOLD;4;25;2025-03-04;FALSE
101232;Cypress Observatory Painted Stage Backdrop, 1982;THEATRE_OBJECT;vanefamilyoffice;563000;SOLD;4;25;2025-03-30;FALSE
101233;Journal of the New Orleans Expedition, 1795–1797;MANUSCRIPT;zane.flores_director;832000;SOLD;4;25;2025-04-18;FALSE
101234;Philadelphia Championship Match-Worn Jersey, 1967;SPORTS_MEMORABILIA;khalil.johnson;265000;SOLD;4;25;2025-04-17;FALSE
101235;St. Elian Parish Press, Illustrated First Edition, 1952;RARE_BOOK;gran_merc4;100000;SOLD;4;25;2025-03-08;FALSE
101236;Screen-Used Hero Prop — Group 6;FILM_PROP;andersonheritagesales;546000;UNDER_REVIEW;4;25;2025-03-27;FALSE
101237;Bay City Foundry Ceremonial Presentation Object, 1954;HISTORIC_OBJECT;walkercollections;484000;SOLD;4;25;2025-04-07;FALSE
101238;Jazz Club Upright Piano — Group 7;MUSICAL_INSTRUMENT;aldergrovefurnituredesignarc;954000;AVAILABLE;4;25;2025-03-05;FALSE
101239;Milo Ferrand, Factory Window, bronze, 1906;SCULPTURE;santiago.jordan;1571000;SOLD;4;25;2025-04-17;FALSE
101240;St. Elian Parish Processional Banner, 1862;TEXTILE;valecapital2;415000;SOLD;4;25;2025-03-19;FALSE
101241;The Long Platform Sculpture — Group 2;SCULPTURE;reina.chen;499000;SOLD;4;25;2025-03-28;FALSE
101242;Championship Boxing Gloves — Group 6;SPORTS_MEMORABILIA;rosemontdesignheritagecenter;771000;SOLD;4;25;2025-04-28;FALSE
101243;Westhaven Works Stained-Glass Window, 1976;ARCHITECTURAL_ELEMENT;santiago.alvarez;347000;SOLD;4;25;2025-03-06;FALSE
101244;Redwood Civic Association Archive, 1792–1822;ARCHIVAL_COLLECTION;julia.roberts;1547000;SOLD;4;25;2025-03-11;FALSE
101245;Jazz Club Upright Piano — Group 8;MUSICAL_INSTRUMENT;cassidy.ito;647000;SOLD;4;25;2025-03-11;FALSE
101246;Festival Mask with 1922 Collection Notes;ETHNOGRAPHIC_OBJECT;eastgateindustrialartsmuseum;729000;SOLD;4;25;2025-04-01;FALSE
101247;Noelle Bennett, Three Cypress Trees, 1987;PAINTING;valecapital2;1895000;SOLD;4;25;2025-04-27;FALSE
101248;Screen-Used Night Tram Prop, 1956;FILM_PROP;crownyoungfineobjects;149000;SOLD;4;25;2025-04-30;FALSE
101249;Samuel Navarro Tour Outfit and Backstage Passes, 2017;MUSIC_MEMORABILIA;farah.stone;508000;UNDER_REVIEW;4;25;2025-03-31;FALSE
101250;Hand-Coloured Regional Map — Group 4;MAP;andersonartadvisory;1023000;SOLD;4;25;2025-03-06;FALSE
